Date,equal_weight,sample+min_variance,sample+convex,sample+gp_bayesopt,ledoit_wolf+min_variance,ledoit_wolf+convex,ledoit_wolf+gp_bayesopt,bayes_stein+min_variance,bayes_stein+convex,bayes_stein+gp_bayesopt,niw_predictive+min_variance,niw_predictive+convex,niw_predictive+gp_bayesopt,black_litterman+min_variance,black_litterman+convex,black_litterman+gp_bayesopt
2019-09-29,0.08326286478132537,0.10464346603275283,0.15673467356982937,0.6720273394770069,0.0907547225716655,0.18787898677323778,0.36614665795620277,0.10463831673311164,0.15075317761942733,0.5344473048063184,0.10482898633686051,0.15777922789231758,0.4824266433039586,0.08892509713701463,0.6459826272482219,0.6870036451910867
2019-12-29,0.05924336134236072,0.08675270486210418,0.11735344942157502,0.21193363074257635,0.08121781725543875,0.14429902002266343,0.6184476385489239,0.08672247063912783,0.11121041923557803,0.08107286094897498,0.08747241735694085,0.1186849849397795,0.27977877827082354,0.08415630553704839,1.1915891757919543,1.2059341489113897
2020-03-29,0.12072607740401341,0.31014889035712223,0.27189545533928294,0.5067809081339265,0.2669000514508758,0.2603427281243269,0.45894449527251424,0.3101526800401463,0.26203923756741443,0.4609208358732978,0.30648782604787084,0.27063818586728483,0.5721208041116694,0.2684100263927307,1.4503899852992475,1.2991647523351895
2020-06-28,0.1463864450173834,0.17699114876980016,0.12881303291548007,0.3595753007759649,0.15502803566183032,0.13145015149352302,0.407464607940619,0.17700017818542416,0.1267930649268223,0.1593628392152806,0.17439983719933067,0.1288207999617076,0.3506082146132674,0.1549198378256022,0.1784697531909674,0.3129112201896442
2020-09-27,0.04480400041954721,0.09369158441253314,0.05606222288109435,0.049473477233830124,0.08224047148175778,0.079703684085951,0.05145575590982694,0.09371015793830509,0.08176991405657297,0.3325423287308483,0.09271211947474019,0.057339745431102825,0.0512305315486859,0.07949605441805895,0.2690921046161896,0.28044988527940284
2020-12-27,0.14597676177322622,0.11961794767313079,0.037927033736782786,0.03258247171461583,0.09125159436941675,0.04238856961974931,0.2877162744819555,0.11962186287357748,0.04419459237952143,0.036291061927593675,0.11702220519985698,0.03711548765629556,0.26718080562167346,0.08704386086749766,1.584688215073418,1.8849431129513652
2021-03-28,0.06666685677545742,0.05842426197191709,0.2478805095515951,0.6663249550553957,0.06035952109140879,0.2843354690367111,0.5942419946891138,0.05847702638163696,0.22191137422621685,0.2867989878285991,0.05898685567750329,0.2477256265227949,0.5581958296485495,0.05764506383750448,0.22584698224988864,0.2735192670388575
2021-06-27,0.05981428465588312,0.08348707360957217,0.15744823561824633,0.1967459786934093,0.08096519693637164,0.22142986232328163,0.35746671650025563,0.08347024675833667,0.19477851829538495,0.14191796082695302,0.08356595366547506,0.1565780713062475,0.28852735224343273,0.08220384464499841,0.6582928409267399,0.9697371224831202
2021-09-26,0.06344649122310558,0.043177921216679835,0.20945149737339203,0.6667418908581322,0.04034648588199824,0.17780756081254998,0.6003228757490768,0.0431911387723916,0.1906025184036469,0.12540637388485737,0.0416211169517241,0.212462145845474,0.6217417564907479,0.03175658351658741,0.5200442958130799,0.9830935931380755
2021-12-26,0.05396979668014479,0.21529412184236463,0.11556278001207793,0.7597893318118154,0.1900531539807242,0.16002105677366954,0.10634152770769724,0.21527993582012603,0.14359894159264094,0.2794431004020877,0.21742873191360773,0.1158161014629564,0.5527781104553849,0.19813579212220628,0.28753845549894647,0.7955569720039822
2022-03-27,0.057081851483877066,0.08767481180726017,0.22346939972913177,0.38887463955913826,0.06588819398767151,0.16858432325489614,0.5874408014377449,0.0876677082994223,0.1936668292512201,0.5650107000429825,0.0934645266016586,0.2166446709535812,0.8276370019444933,0.06592535448600068,0.3337117674495763,0.4724520691055344
2022-06-26,0.11444930308283606,0.11117670510679185,0.24994796960189772,0.08437205129098252,0.08355790659915052,0.2756303618189202,0.1262889623871225,0.111141996973305,0.24055934937576598,0.32693086736685684,0.11141814731055097,0.24408940643409408,0.08480325778730659,0.08678866287117702,0.706476869563342,0.5986948241636048
2022-09-25,0.06676311335106777,0.10415299483477186,0.8174506024005679,0.3059357958129642,0.08754459379989055,0.7257046261170927,0.5242844388520118,0.10411774064917068,0.8139746772697332,0.5187013575008048,0.10510097952337677,0.8156488372894954,0.5219579127754557,0.08737099184313205,0.04133132002251322,0.07332776322547523
2022-12-25,0.10553547771272824,0.0754268983505691,0.6039226682139078,0.36140215198728104,0.06300892963114657,0.7152241239366651,0.7441419541827734,0.07542601527866101,0.6882756454856256,0.7509899097552284,0.0736855879863657,0.6023153349962402,0.6590002337461744,0.06571316197535498,0.7999999999882342,0.5961201189231367
2023-03-26,0.11332446160516373,0.24928947560713127,0.23330170323754834,0.789812283613782,0.19049365979584915,0.2631045502787997,0.5440457638947855,0.24927307345370425,0.2629778529596938,0.6924780974234701,0.24487988827828702,0.23234225883506165,0.5240621197331541,0.19011587669652666,0.8574717374208367,0.7529429192330535
2023-06-25,0.08090701289372657,0.104409769440303,0.22478580164009027,0.7890086984957392,0.09306363755019845,0.2330503084077013,0.15275662912392907,0.10436559893499842,0.25293517934568743,0.35786948722568174,0.10496833498983049,0.2213071351330339,0.18238264454312828,0.09217686085063384,1.090296434979021,1.226665526607847
2023-09-24,0.061792713818124984,0.1381164306592249,0.6907469407763926,0.20401255843806673,0.12555679899521635,0.694018719295239,0.9316726436580636,0.13813054581955947,0.672972322867377,0.6839249879561606,0.13730780026763004,0.6938945642246566,0.3567845871023725,0.12419428135054639,0.7219873743530331,0.6710150351149748
2023-12-24,0.07114863249196793,0.1947426040945059,0.5327958976222193,0.7496970710621594,0.16139813655298657,0.508300944432438,0.7428368198500268,0.1946713088046894,0.5262518769974325,0.7440377393148747,0.19158872434892352,0.533842399910367,0.7418920113005567,0.1594534500920813,0.6315439508365606,0.6704325322689182
