Date,equal_weight,sample+min_variance,sample+convex,sample+gp_bayesopt,ledoit_wolf+min_variance,ledoit_wolf+convex,ledoit_wolf+gp_bayesopt,bayes_stein+min_variance,bayes_stein+convex,bayes_stein+gp_bayesopt,niw_predictive+min_variance,niw_predictive+convex,niw_predictive+gp_bayesopt,black_litterman+min_variance,black_litterman+convex,black_litterman+gp_bayesopt
2015-08-23,0.02290166958057359,0.012163633982445356,0.014452859842841543,0.014061173386301683,0.01205300565203904,0.01444646010154195,0.0143569796921822,0.012163622110508112,0.014266842999527752,0.014687067326240588,0.01215829624237788,0.014429683510280747,0.01410875116463663,0.012053005652039032,0.029066744259755917,0.032668298038918395
2015-08-30,-0.028432715054348686,-0.01423285055176235,-0.018766843530482417,-0.019437708061367843,-0.014984797343323397,-0.01892700020197779,-0.019099848838089406,-0.014232954906076158,-0.018274591582790756,-0.019048254066896753,-0.014258462943914951,-0.018715159508472856,-0.019363969364612807,-0.014984797343323388,-0.035239424077217765,-0.038173511940662916
2015-09-06,0.028229669643232723,0.014378070248217693,0.01303326545876857,0.013246861832443443,0.013824109704759325,0.013774443933158017,0.013616389239883238,0.014378091814245021,0.012975872041851081,0.013101956321984411,0.014343686983771663,0.013055863347743134,0.012503756560548699,0.013824109704759311,0.040076959944061304,0.045416101094777686
2015-09-13,0.004638321411905677,0.0031014310050192007,-0.0008470501984055378,-0.001249496030585101,0.002215359072354773,-0.00019409707874719947,-0.0009983121531242393,0.003101402138475696,-0.0005106595695839226,-0.0015420100189527147,0.0030610441855648735,-0.0007803253387613751,-0.001928184999549988,0.0022153590723547664,0.007061579359446915,0.007753095215031623
2015-09-20,-0.006964275242178589,-0.0004683998496664958,-0.004442627075636994,-0.0034412724799779185,-0.0006553401902359545,-0.00503311307094165,-0.0031928312867241246,-0.00046850382620861617,-0.004262608541757694,-0.0034579010630355874,-0.00047734913670922094,-0.004447912950802243,-0.003442257149782933,-0.0006553401902359441,-0.010427373641902982,-0.010666912455908794
2015-09-27,0.021110115261953857,0.01439975994503026,0.015891273654991857,0.01609907814370423,0.014678326339954714,0.015889013812259767,0.015718140000276312,0.014399782140033061,0.015799335965432877,0.015532670050568447,0.014412915897157978,0.015880533392032315,0.015958222094912818,0.014678326339954716,0.019758154469936617,0.01949925244580869
2015-10-04,0.034349142777931614,0.02469701758645595,0.01883093199965622,0.031236679486462186,0.025375898424405664,0.01901127668878378,0.02445765090521245,0.02469700325461593,0.018844303455805046,0.023179932271531777,0.02471984514258071,0.018841378069536716,0.02445337816613165,0.025376148717712682,0.029493347829619796,0.02438240629959934
2015-10-11,0.016270253862678025,0.0018811527821728092,0.0037654415252409653,0.0028828809201773,0.0014239394793905845,0.003836616795026294,0.005781793369898241,0.0018811547265908833,0.003228118598377962,0.005431894679810444,0.0018435868966772892,0.003716777845155861,0.00973929883651255,0.0014235931207063895,0.030885320405646403,0.033006392649186
2015-10-18,0.03823357071191029,0.017208050793486633,0.027732783810152012,0.036566546905211085,0.018040891218858678,0.02745670718477347,0.02743600914603557,0.01720806891232346,0.027022923199008154,0.028994083137021242,0.017267909117887482,0.0276486989791135,0.046774478068150535,0.018041254122849102,0.04220583212528775,0.03951118420701273
2015-10-25,-0.002095340315244155,-0.018523377288004114,-0.0035243013701421987,-0.00953578722973733,-0.016723269441797476,-0.003026640932458845,0.0014335487395541737,-0.018523381592385244,-0.004686456939336522,0.008098745775829705,-0.01843312420840474,-0.0036125075224601438,-0.0037657743878490683,-0.01672157662052237,0.014403259610401899,0.018653776277455122
2015-11-01,0.022731467871976482,0.0024132919864320508,0.009304656075584347,0.0110507003699497,0.00284847476560052,0.009303894964568054,0.012298280034774255,0.0024132982814803142,0.00846368802018856,0.013500920225506587,0.002430902208946012,0.00922257209626928,0.01983622845857472,0.0028487100550978386,0.034883686198498284,0.03404708113490128
2015-11-08,-0.018544977443287963,-0.011439438899370151,-0.01592834311567109,-0.023307213783795428,-0.01143907042054817,-0.015926351999083214,-0.013362136680515967,-0.011439447236659427,-0.015882858536121234,-0.014025949490058033,-0.011448370957372755,-0.0159232391223611,-0.024892988869830067,-0.011439074331170678,-0.019408312842466347,-0.023664387389047102
2015-11-15,0.023524842299621554,0.00999710192438346,0.0143833854238364,0.020760177196314032,0.01033060611424042,0.014853463441578927,0.015380942746002794,0.009997103995305012,0.014084344119405765,0.01605028604427627,0.01000563509500761,0.014376580778243938,0.022215516649466274,0.010330806137588728,0.030915602143184458,0.03693115579170886
2015-11-22,0.0023240696225111587,0.00630055738664931,0.005025876481988871,0.007905251059820324,0.0054812496438576,0.004534794998122801,0.0015814157047239063,0.006300560056640029,0.005258784773096742,0.0015046338569198083,0.006269814381278837,0.005025361664966875,0.007302037112813114,0.005480839398595787,-0.0004866701624255588,0.0006070185109002308
2015-11-29,0.007713362369450344,0.0024628801296782436,0.003372660335768842,0.0038630035069180347,0.002497826242941269,0.0034693127364516427,0.003068000992396308,0.002462890725949974,0.003293538037532318,0.0011855563496020083,0.002463780236790021,0.003368056438431389,0.008767296651623525,0.0024974655415640956,0.008155233400475529,0.005931743503010034
2015-12-06,-0.02116388671195735,-0.005569151217562229,-0.013669170423719849,-0.017619430217345324,-0.006073552901192542,-0.013779045519879693,-0.014650141499334053,-0.005569155723768544,-0.013065288887699405,-0.01701092602589115,-0.005596087796730083,-0.013615813787097066,-0.02242810889534136,-0.006074021782799024,-0.030074974364669833,-0.03359409500079742
2015-12-13,0.0019295714174129906,-0.002035751786303802,-0.006062046640458932,-0.01100958597861823,-0.004708881507430442,-0.006693983202021162,-0.010761823194374525,-0.0020357363235845027,-0.006081692013413343,-0.015232048583569803,-0.002179574499752811,-0.006094617471946858,0.0009807182153221377,-0.004710954984312933,0.01261862464774586,0.013545098372906631
2015-12-20,0.01568009526781146,0.012430954922593586,0.011524498784268578,0.018591215136370184,0.01303111135228432,0.011692584585032743,0.012871498900417243,0.012430954392263185,0.01160537488799357,0.012391688844846201,0.012461387039680975,0.011539767670286376,0.01539595932772908,0.013031352630667662,0.011033510752889053,0.009711301566568452
2015-12-27,0.004562019845244825,-0.0015330486691662948,-0.00017762182818403674,-0.0009440058867677774,-0.0015437473610931546,-1.30546842915121e-05,0.0012847818734970807,-0.0015330498473394277,-0.0004372334567489496,0.0015861237873561192,-0.0015419673981399411,-0.00019470983503315996,0.00108050143021796,-0.0015437302291320162,0.01072630652344354,0.012425271267691622
2016-01-03,-0.06003796777594525,-0.03805618864472974,-0.042031632659951204,-0.05601480256267692,-0.03789079936251347,-0.04215071316681189,-0.0406529242875782,-0.03806358859258491,-0.0417325957224241,-0.04261792037847897,-0.03804466632681964,-0.04198613523524119,-0.05572666729638199,-0.037923982439133364,-0.07437080281055718,-0.043474961546766354
2016-01-10,-0.019968999453332824,-0.010087513467827068,-0.015158973138333464,-0.023084482626798585,-0.009458863997283873,-0.014289824491267315,-0.012643736224593995,-0.010077803749615186,-0.014766586688161885,-0.013536378225752174,-0.010057416020933008,-0.015052877797226263,-0.02295413986047353,-0.009512394945321264,-0.032138955827709065,-0.016890601285933636
2016-01-17,0.019594621491361076,0.009694122333139151,0.013034426559778175,0.019768564823903108,0.009245487798140727,0.012725740264753151,0.012461204511253834,0.00969204546515673,0.0127750800748348,0.01322976566719888,0.009676116943573279,0.012981282518780678,0.018394297719296644,0.009311643045641353,0.03364507432716808,0.019131130907311056
2016-01-24,0.029620305230701693,0.024769012347569012,0.025965622795133807,0.030578230478265366,0.026367847093628844,0.02580299014928371,0.02546167749599231,0.024675087808471906,0.025865847916285524,0.021576265199570198,0.024839866147327548,0.025935466637789978,0.028951464299909326,0.026255582734100724,0.017826298164236407,0.01448793470886362
2016-01-31,-0.04344811050510859,-0.011108074903009326,-0.02941441216772041,-0.04690289498533309,-0.00985225797867106,-0.0290507073595103,-0.02804392051536715,-0.011165587634299253,-0.02800460865116605,-0.02922704647944813,-0.01105220534176925,-0.029176478668186085,-0.04476414528238456,-0.010052415799394553,-0.07953619446793192,-0.04144192439434221
2016-02-07,0.005446318090760197,0.006865151554576964,0.00472755825479612,0.006798422473424383,0.006345331778040001,0.004041778551650417,0.003881625579388521,0.006866338376997121,0.0048957198106881795,0.004006720784826258,0.0068410231965666335,0.004721727257952295,0.006086867584980725,0.006345544298281244,0.006941100043391983,0.0040367909952075285
2016-02-14,0.022633194250420263,0.01306155650839399,0.016613456947436114,0.02289757997958153,0.012928202204970124,0.016367671165193966,0.015255544761772632,0.013057506438988245,0.016333375882436028,0.015770709273903626,0.013053672134908004,0.01655447374336947,0.023089594492047737,0.01294777808032857,0.030410515754856756,0.01642741252560941
2016-02-21,0.007518295513578765,0.003197929772856594,0.006346379903038007,0.008484637697782989,0.003155152924743847,0.006199352895417868,0.004670912833326977,0.003187247406756112,0.006098274256203896,0.005786256107771613,0.00319378541203316,0.006296225987780599,0.010088065848409999,0.0031719273582667303,0.011905964557672013,0.006437518966958591
2016-02-28,0.02044652189468676,0.016473091570549946,0.011520128502477606,0.01599058801145495,0.015682408986079387,0.01143848959691892,0.011860952820926484,0.01652686957640344,0.011912061191707088,0.013216168388336114,0.016435800348069327,0.011579901474345887,0.015440428738743246,0.01568385328386935,0.024959631174596306,0.011789271295337113
2016-03-06,0.004629515149766035,-4.5365046737857627e-05,0.0036292609994304655,0.004892976960686836,0.000674629501142433,0.003980622008710005,0.0043294342676719446,-7.629348179101795e-05,0.0033379024586797017,0.0028545099178794815,-1.0768504867794031e-05,0.003600127634639682,0.003873423321768041,0.0006719965277371515,0.004885463622195935,0.003785034110874276
2016-03-13,0.00290017328005461,-0.0002749147321992728,0.002464887537520514,-4.1242245495000125e-05,0.001198540092900771,0.003708700329534606,0.0044620830662263225,-0.00031133075899665314,0.00224725845500677,0.0028348202637515168,-0.000205682955386954,0.002489550884810013,-9.613664834273294e-05,0.0011648672303661706,-0.0030478177892699454,0.001681623123114841
2016-03-20,0.0068849526428827815,-0.00016595627528772196,0.0062509186905375155,0.010483811807416364,-0.0006762100122628893,0.005751641934385242,0.004173040319486352,-0.00015527746845618324,0.005750192573459153,0.005071823759499749,-0.00019203683310449666,0.0061442307549876545,0.011532386803283935,-0.0006264860654506756,0.015767450058474936,0.0069785919482213115
2016-03-27,0.02252024594816087,0.01891143152190425,0.015359448586690501,0.020111676618967244,0.01838381826579468,0.015069514519965431,0.015497994448582186,0.01893583593431339,0.01563741044946375,0.01583025179621543,0.018887136038838313,0.015391139017136391,0.018806408921527122,0.018380387400627862,0.02607052436049924,0.015087857457361211
2016-04-03,-0.014320973128819777,-0.010200972404473084,-0.005124762615923741,-0.007852877564898627,-0.01001813973607353,-0.005595163304835643,-0.007016956849971472,-0.010196924762539765,-0.005088326452737426,-0.006876211152668062,-0.010183634722838666,-0.005135158634140519,-0.005200970815717427,-0.010047623648106912,-0.01842610861951855,-0.011150419361415798
2016-04-10,0.020211662694485457,0.011057954973754738,0.014675594531279604,0.012308150539273682,0.010622530075553135,0.014470359457221518,0.01452607442121818,0.011057954973754277,0.014337974711916062,0.013763410278235128,0.011035125940513844,0.014638282482432324,0.013104148751411296,0.010611802112919773,0.02133692418874127,0.013256072323581194
2016-04-17,-0.024957247364027185,-0.013115461575093867,-0.012837474727097932,-0.01653585883054103,-0.013156525566336282,-0.014197271947641784,-0.014776062882074939,-0.013115461575094252,-0.01242108357034278,-0.013785194905994495,-0.013117282830308394,-0.012880823397984093,-0.010812500969280967,-0.013202568650310045,-0.02902405883943652,-0.019472920538118416
2016-04-24,0.0018429178084343658,0.009196018115352084,0.0013388665953378194,-0.0032442365809179927,0.007163411015461179,-0.00042161084143599423,0.0020146042646270786,0.009196018115351694,0.0010350883055248743,0.0012332050648875712,0.009077646770296875,0.0011921884549579902,-0.0004999541487903707,0.007031526788760982,-0.0039283138490647075,-0.0006505690248258538
2016-05-01,0.004249554955053775,-0.003539301896344349,0.007846314311903642,0.0046554203331889595,-0.0030885597676990335,0.007775392001738036,0.005800379950465751,-0.0035393018963450758,0.0076850933408977385,0.005491679622527849,-0.0035065494684537175,0.007851821493037942,0.007179105416598822,-0.003069780400692631,0.004809004970746787,0.001978684304226445
2016-05-08,0.009114767976907896,0.003994439027142896,0.00896752724717919,0.0047762973898868135,0.003065235389994666,0.008076161190431252,0.008384004735842514,0.0039944390271422995,0.00841636542309581,0.007035094731843484,0.00394427930440974,0.008872914961980841,0.0064702648034534235,0.0030363869569675073,0.008131023248457932,0.005517346426309348
2016-05-15,-0.009516239339397072,-0.00962106802642592,-0.009495652809633012,-0.008829496303171631,-0.009593861422103842,-0.009057139611007814,-0.00863655330514888,-0.009621068026425914,-0.009621906065415292,-0.00889277471642559,-0.009621975615255577,-0.009488285807318093,-0.010519657534587954,-0.00955703032430353,-0.008817783835284114,-0.006609534188940759
2016-05-22,0.022208573560635658,0.013383471837310293,0.016936387704955723,0.0174653759383897,0.013880818269188449,0.017170978731238094,0.01624050560201843,0.013383471837310324,0.01698457765804838,0.016344154322424587,0.013414099737220436,0.016964032663351357,0.017864931298533254,0.013905732369407366,0.02571915474195105,0.015788378900302436
2016-05-29,0.0009023824627020265,0.004924721912844968,0.001037187474042529,-0.0003929132412816168,0.004091594599075368,0.00034979545328101767,0.0012865604864621585,0.004924721912844902,0.0009316830428534404,0.0009914030366267447,0.004877098512688633,0.0009834592636221622,0.00039398780765436444,0.004025774723366762,-0.0020296757791555915,0.00014700042778593612
2016-06-05,0.0021507420516049315,0.009119965376976133,-0.0015601171833864507,0.0007736708618830034,0.008614802477992772,-0.0014768588172691514,-0.00023145693025199338,0.009119965376976614,-0.0013454075992864357,0.00025456088922829563,0.009089630067567482,-0.0015450182317437212,-0.0009379464546593105,0.008532789849698656,-0.000980347258438351,0.0013512401061971284
2016-06-12,-0.007461050698140102,0.002602579609620445,-0.0056258714981076855,-0.0046414260045488905,0.0023013318206516887,-0.006284764901981072,-0.005156981694088451,0.0026025796096209378,-0.0053129828153934775,-0.004508403073344044,0.00258045980503991,-0.005653308952538464,-0.0038261358442192024,0.002270752223014889,-0.008968406454312981,-0.0045613198034998624
2016-06-19,-0.006915253813861488,0.00045714875030315066,-0.0022038199295742827,-0.0024393841045538215,0.00020279159269286865,-0.002934806558153554,-0.00295663954282135,0.0004571487503033575,-0.0020667033314490384,-0.0027484168298160553,0.00044453940255210773,-0.002229286219903576,-0.0011543909359200569,0.00014667255066763154,-0.010016244402968104,-0.004983233812986524
2016-06-26,0.049247408256650735,0.055428860922963216,0.02183862520675919,0.027540873691634542,0.05315553881633851,0.021889543053155807,0.026822997004710417,0.05542886092296441,0.022169276180471202,0.02754811737288359,0.055293749076697075,0.021836736625363985,0.02253587340256459,0.052888919969162104,0.04344033127165861,0.032062264746090134
2016-07-03,0.01149812318970082,0.0032918413762758917,0.007678705964385729,0.008809248141328316,0.0036397264283200125,0.007849181586123027,0.008347644374535036,0.00329184137637833,0.006950055749848291,0.00671187722422121,0.0033111247088200304,0.007630293410997315,0.008676652366656264,0.003645350847056927,0.001533717918478439,0.00039942746572669934
2016-07-10,0.011523201567345036,0.006105666175986092,0.0052005954167844235,0.006616248451935513,0.006914582109587591,0.005577808519765216,0.006724859151632016,0.0061056661757527796,0.005265590480963562,0.006736857445134621,0.006148213636288852,0.005221118530118333,0.006554660621199929,0.006914583352783336,0.005305103583977219,0.01143411610244518
2016-07-17,0.00909061755325382,-0.0013004739326199946,0.0015484708192206825,0.003299757514655813,-0.0013222629644829846,0.0022759920580518013,0.0007075540827514289,-0.001300473933259705,0.0014059923633169967,0.003096212644513707,-0.001301811136499189,0.001594592286168932,0.0007220997470897834,-0.0013222612065898918,-0.0036372663835410263,-0.005903393874701393
2016-07-24,0.004700260145561311,-0.0008233558082631012,0.0005230342218293816,0.0006278439735409823,-0.0012489793670537727,0.0003184519282374935,-0.000560605214150462,-0.0008233558086987656,0.0005032026508601412,0.0005585166711775539,-0.0008440173318622079,0.0005257191445796219,-0.0006137113078663612,-0.0012489792881916037,-0.00117928003583937,-0.0036506409675914715
2016-07-31,0.009441904269061285,0.003199850306588743,0.0024277776735347756,0.003120288972452684,0.0033011000302871915,0.0028105359789817805,0.0018097692000927377,0.0031998503064494953,0.002514197285083922,0.0038867518575474566,0.003206265866518426,0.0024555618154513594,0.0017826719482763875,0.0033011003537898953,0.002613308371302956,0.004338987281408422
2016-08-07,0.002280663567717154,0.0023951519713435393,0.005136377177087382,0.004925185178336181,0.0022624139936610367,0.004833723805526523,0.005781029479476981,0.0023951519712969395,0.00485954629135452,0.004518134410633694,0.002386781539037534,0.005104917395405761,0.0058314652583816,0.002262414232204039,0.0027377606711808064,0.0033034353909233
